0.27051610,0.27071092,0.27102947,0.29797703,0.29828972
0.31585586,0.32062075,0.35156608,0.35779881,0.36373717
0.31121489,0.31991816,0.33585387,0.34132713,0.34180668
0.38848984,0.40742621,0.41322905,0.41442269,0.43817109
0.26872736,0.29568088,0.31132993,0.32081759,0.33893564
0.34927723,0.36088338,0.38018581,0.39661932,0.40108368
0.39736962,0.40195307,0.40496612,0.41090167,0.41679525
0.29068512,0.30945349,0.32779700,0.32786387,0.32944587
0.23379955,0.25645417,0.26354492,0.26976252,0.27479070
0.30872393,0.35426790,0.35772705,0.35978788,0.36284360
0.32975343,0.34488893,0.34910309,0.35586521,0.35740843
0.28877717,0.29810631,0.30327544,0.30537519,0.31135857
0.33855149,0.35026571,0.36996883,0.37116861,0.37698537
0.35001743,0.35478622,0.35888469,0.36070856,0.36233473
0.29299977,0.29982206,0.30943009,0.31599820,0.32584268
0.39130870,0.39606398,0.39812452,0.40517509,0.45967048
0.38286930,0.44089383,0.44177002,0.44234347,0.44902691
0.28711078,0.29748881,0.32126689,0.32199180,0.32551423
0.26404643,0.29042912,0.29443118,0.30038857,0.30236232
0.23318513,0.24790031,0.25716782,0.26278496,0.26570201
0.21539544,0.21564880,0.23123254,0.23461829,0.23662126
0.26561689,0.26595825,0.27445847,0.28283092,0.28385898
0.22874755,0.23459992,0.24008432,0.24967286,0.25137532
0.31209430,0.32783628,0.34847796,0.35720119,0.35753745
0.28159565,0.29562396,0.29884416,0.30501619,0.30928689
0.28062174,0.29453990,0.30204517,0.30246723,0.32254606
0.34948790,0.37079099,0.38695014,0.39588001,0.39779806
0.30041158,0.32017040,0.33819139,0.34185660,0.35437211
0.25184679,0.29970860,0.32568687,0.32997411,0.33062226
0.21564686,0.22435375,0.24474166,0.27183273,0.28308356
0.21078107,0.22891909,0.23200165,0.25008920,0.25721416
0.31677774,0.32799193,0.34423125,0.34530106,0.34890652
0.29426333,0.29711300,0.30983257,0.31114897,0.31655598
0.28653538,0.29140666,0.30694926,0.31279105,0.31568918
0.24161999,0.25179577,0.25611067,0.25736833,0.26170486
0.32012999,0.32595497,0.33396822,0.33766434,0.34264675
0.34359252,0.35086679,0.41050351,0.41634208,0.42831153
0.33843374,0.35934076,0.37641555,0.37827563,0.38233683
0.29953307,0.30732170,0.31151527,0.31944203,0.32854357
0.24951640,0.28699091,0.29252750,0.29395398,0.29675373
0.39545983,0.40397885,0.41104636,0.42053545,0.42381543
0.33193129,0.35442367,0.35708424,0.36309600,0.36847228
0.34101385,0.34271574,0.35737932,0.36576045,0.37268239
