0.13610515,0.14983243,0.15525192,0.15904495,0.15930185
0.15190169,0.15256116,0.15383591,0.15494773,0.15585211
0.14203843,0.14966002,0.15270741,0.15614937,0.15842707
0.15523735,0.15631844,0.16011781,0.16410562,0.16526499
0.13039516,0.15089414,0.15226530,0.15329331,0.15463820
0.15367340,0.16154772,0.16171725,0.16235921,0.16475265
0.15206935,0.16558406,0.17111811,0.18048437,0.18756126
0.14597142,0.15717828,0.16773127,0.16833070,0.17146346
0.12854153,0.13917983,0.15167108,0.15468845,0.16160151
0.12298473,0.14050409,0.14106500,0.15068519,0.15343978
0.16615857,0.16912429,0.17590816,0.17779495,0.17986131
0.17299540,0.17596917,0.17690624,0.18493406,0.18970174
0.12427198,0.12918589,0.13246714,0.15124242,0.15186942
0.13341507,0.13992761,0.14401303,0.15421052,0.15551116
0.14809988,0.15230608,0.15478247,0.15528142,0.16168542
0.13597624,0.14072613,0.14784631,0.14857191,0.16067494
0.15083846,0.15141624,0.15590751,0.16602041,0.16775304
0.17038682,0.17479134,0.17486942,0.17602324,0.17949244
0.13395154,0.14279397,0.15778676,0.16419137,0.16589817
0.13400237,0.14454991,0.14615844,0.15436316,0.15446804
0.13945487,0.14466330,0.14630052,0.14915189,0.15158564
0.13953900,0.13980487,0.14708209,0.15040840,0.15266691
0.13634865,0.14235809,0.14425485,0.14920068,0.14934233
0.15652713,0.15722777,0.15958437,0.16169083,0.16249809
0.13259551,0.13483520,0.13586888,0.13962600,0.14294544
0.15624335,0.16470943,0.16986613,0.17349108,0.17349814
0.15113927,0.17081544,0.17585230,0.17702398,0.17900714
0.14615338,0.15684690,0.15808764,0.16338049,0.16617934
0.15989248,0.17266203,0.17709640,0.17792033,0.17973721
0.16818203,0.16882652,0.17551252,0.18838039,0.19664368
0.15477708,0.16391012,0.16703406,0.18540350,0.18882672
0.14432266,0.15746829,0.16770230,0.16886224,0.17370155
0.13289306,0.13991328,0.15786326,0.16952351,0.17227164
0.14208034,0.14620799,0.18247098,0.18763489,0.18788683
0.12383235,0.12435492,0.15301731,0.17532748,0.18000962
0.17607567,0.18786165,0.18801543,0.19055334,0.19247460
0.13810883,0.15042952,0.15594570,0.15807796,0.15874603
0.16053821,0.16554260,0.17298596,0.17305654,0.17351583
0.10887030,0.11977763,0.12979835,0.13516086,0.14083770
0.12875739,0.13251272,0.13775800,0.15103063,0.15237458
0.14479165,0.14807892,0.15209144,0.15273492,0.15318194
0.13765456,0.14034590,0.14090110,0.14195374,0.14825402
0.14226787,0.15901631,0.17296627,0.18392371,0.19059756
0.13890031,0.14309469,0.15058900,0.16296071,0.17997295
0.15432516,0.15978168,0.16505040,0.17906216,0.17916970
0.16026463,0.16121677,0.16361250,0.16363023,0.16970675
0.15708181,0.16441840,0.16635022,0.17843275,0.17981440
0.14221385,0.15586570,0.15879580,0.16841632,0.16988970
0.12971789,0.13643110,0.13785985,0.13952872,0.14022101
0.14157204,0.15558614,0.16822654,0.16954401,0.17149130
0.15336856,0.16051728,0.16118515,0.16558534,0.16814865
0.14065239,0.15768981,0.16011494,0.16451409,0.16775136
0.14869796,0.17006871,0.17620954,0.17853494,0.18008897
0.17296222,0.17884174,0.18151028,0.18320298,0.18592726
0.16945006,0.17978318,0.18223803,0.18473268,0.18490422
0.16827527,0.16900522,0.17162627,0.17590062,0.17808688
0.11324780,0.11326813,0.11756013,0.12181775,0.12212694
0.07655784,0.07655784,0.08804517,0.09539779,0.09929144
0.09919856,0.10295075,0.10295075,0.10559653,0.10719913
0.14928187,0.16366401,0.16505480,0.18918513,0.19121990
0.16522452,0.16852599,0.18137676,0.18427283,0.19599661
0.12958702,0.13338417,0.13510615,0.14008513,0.14153200
0.13072707,0.13145360,0.13292980,0.13407786,0.14328566
0.14113919,0.15062131,0.15245867,0.15851019,0.16588341
0.15694031,0.15773514,0.16273400,0.16281044,0.16288726
0.17808577,0.17866580,0.18132642,0.18191442,0.18235537
0.16566865,0.16993909,0.18777426,0.19090071,0.19137867
0.14725614,0.16968840,0.17846474,0.18417592,0.18427761
0.15275665,0.15541084,0.16087109,0.16096161,0.16343111
0.16163424,0.16764037,0.17301887,0.17841013,0.18000925
0.13658215,0.15771727,0.16470423,0.16591994,0.16766781
0.09666208,0.12505600,0.12767212,0.13156781,0.13275078
0.10591067,0.10671891,0.12030345,0.12435885,0.12720773
0.13854313,0.13933077,0.15331112,0.16092490,0.16645639
0.13255017,0.13882202,0.14375645,0.14611918,0.14837036
0.12968099,0.13347787,0.13400693,0.13565704,0.13695852
0.13682044,0.13782300,0.13809456,0.14013769,0.14024346
0.14341848,0.14466560,0.14688969,0.14773104,0.15101700
0.12030394,0.12890585,0.13146615,0.13773535,0.13906039
0.13897280,0.14979458,0.18871772,0.19981404,0.20172006
0.14802721,0.15215766,0.15790941,0.17280763,0.17328666
0.14901353,0.15055858,0.15253627,0.16046233,0.16375487
0.15189117,0.15665731,0.16354357,0.17039171,0.17434615
0.14173307,0.14212666,0.16236776,0.16860265,0.17061000
0.13689700,0.14463709,0.16147265,0.16684976,0.17167573
0.13648032,0.14921874,0.15894043,0.16322009,0.16364530
0.12296844,0.12969616,0.14074631,0.14519611,0.14665551
0.09875822,0.11098246,0.11495035,0.11915521,0.12436499
0.10272353,0.11098389,0.11625787,0.12086400,0.12294016
0.12194473,0.16068783,0.17704839,0.17803250,0.18101338
0.14762756,0.15225932,0.15402886,0.16445711,0.16470844
0.13046160,0.13921162,0.13936999,0.14299396,0.14488006
0.13699612,0.14137167,0.14713654,0.14835688,0.14885074
0.13595223,0.14388147,0.14422286,0.14557238,0.14598206
0.13340382,0.14581485,0.14803004,0.15203574,0.15725887
0.14465450,0.14548519,0.15251270,0.15324396,0.15690172
0.12582982,0.13714215,0.14050420,0.14612687,0.14649810
0.13140285,0.13630679,0.14613712,0.14617524,0.14872743
0.11870494,0.12105966,0.12464471,0.12752844,0.13374238
0.13413860,0.14440989,0.14565909,0.14791192,0.14799733
0.15671340,0.15850875,0.16183418,0.16580257,0.16659229
0.13801928,0.14000082,0.14329274,0.14676768,0.14760512
0.13085544,0.13433972,0.13591197,0.13751248,0.13792890
0.17466606,0.17553446,0.17577077,0.17719898,0.17757446
0.14315179,0.15162538,0.15598243,0.15636410,0.15808174
0.14790177,0.15241946,0.15898061,0.15976822,0.16026321
0.13711655,0.14706875,0.14982978,0.15066281,0.15445095
0.15805167,0.16734037,0.17116505,0.17238572,0.17292902
0.14524704,0.14816609,0.15536749,0.15551648,0.16362500
0.14160727,0.14225173,0.14783302,0.15243885,0.15368758
0.11365809,0.12351412,0.12918863,0.13025087,0.13180089
0.14348391,0.15860520,0.16176686,0.16269982,0.16873097
0.13233599,0.15633976,0.16848966,0.17492674,0.18143743
0.14243041,0.14490190,0.15895085,0.16076349,0.16207708
0.14660197,0.14878453,0.15941030,0.16538388,0.16564362
0.15165699,0.15908036,0.16069207,0.16305378,0.16437307
0.12858358,0.16254449,0.16886532,0.17001617,0.17123298
0.11449184,0.14355485,0.14517507,0.14673981,0.15270062
0.13325250,0.13534571,0.14207494,0.14277272,0.14509791
