0.08279213,0.10942486,0.11007414,0.11568119,0.11728911
0.14350016,0.14949018,0.15046045,0.15292762,0.15485512
0.16167299,0.16601872,0.17320102,0.17566490,0.17677881
0.05221713,0.05298437,0.08412126,0.08639637,0.09844278
0.10329410,0.12446994,0.13563153,0.14564143,0.14920707
0.12424862,0.13032517,0.13508822,0.13521108,0.13996230
0.15218741,0.16315065,0.16684057,0.16718298,0.17496808
0.12010226,0.12095209,0.14627822,0.14688613,0.15422992
0.14214393,0.17083974,0.18535778,0.18607713,0.19108139
0.17463371,0.17946985,0.18896388,0.22160557,0.22480330
0.19268899,0.19659676,0.20744276,0.20811546,0.21145381
0.12895492,0.13214166,0.14482397,0.14894021,0.15256880
0.08860312,0.08935001,0.09516664,0.10046299,0.10379818
0.15115461,0.15972775,0.17158757,0.17287365,0.17443591
0.21763650,0.21799758,0.22102372,0.22435737,0.23267104
0.15197146,0.15347990,0.15382215,0.15489395,0.15586644
0.13573495,0.16259941,0.16341510,0.16433889,0.16638483
0.09730361,0.10518557,0.10650092,0.12012362,0.13519397
0.17431793,0.18248801,0.18284924,0.18745181,0.18794492
0.21784678,0.22129247,0.22338733,0.22515056,0.22965221
0.18357272,0.19223666,0.19410376,0.19646767,0.19734596
0.12146392,0.12606171,0.13188246,0.13196538,0.13244838
0.11143769,0.11458875,0.12717962,0.12905839,0.13029265
0.11990705,0.13020022,0.13720910,0.15217923,0.15623021
0.18252838,0.18459837,0.18842454,0.19231100,0.19600967
0.12964392,0.13872810,0.13896485,0.14519653,0.14940879
0.11235943,0.11269297,0.12278152,0.12988722,0.13186532
0.10972821,0.12106968,0.12787914,0.12851839,0.12934126
0.12525657,0.13251062,0.13865215,0.14148091,0.14222459
0.14378704,0.15682124,0.15766957,0.15967588,0.16091464
0.14267482,0.15839304,0.16449454,0.16542567,0.17063539
0.15985124,0.16055985,0.16259678,0.16686571,0.16834398
0.13261402,0.14917651,0.15500213,0.16248213,0.16982834
0.15691122,0.16175686,0.16814743,0.17164797,0.17502166
0.16231532,0.17256002,0.17699565,0.18204539,0.18910488
0.21090908,0.21653001,0.22348252,0.22592008,0.22649175
0.17660533,0.18069114,0.18502066,0.18588072,0.18703565
0.19819526,0.21189681,0.21819185,0.21823661,0.21834950
0.16959238,0.17186920,0.17357779,0.17676915,0.17872295
0.15972137,0.16039820,0.16909674,0.17255852,0.17537637
0.11062589,0.13361228,0.14391243,0.16457462,0.16542193
0.15791442,0.17965822,0.18314511,0.18757176,0.19255434
0.07028062,0.07069275,0.07293011,0.07364401,0.07450040
0.15943605,0.17880270,0.18308398,0.18420725,0.18813942
0.15683082,0.16223331,0.17156045,0.17572883,0.18007699
0.12877870,0.15678325,0.15948550,0.16093901,0.16459572
0.16496567,0.17536481,0.18163636,0.18836115,0.19159029
0.15192086,0.16013613,0.16014017,0.16311063,0.16337746
0.15427528,0.17411928,0.17698151,0.18270887,0.18466672
0.15576547,0.16226307,0.17022084,0.17280771,0.17281562
0.12339179,0.14667456,0.15162264,0.15210618,0.15335079
0.13992694,0.14226647,0.14434616,0.14592816,0.14674905
0.21045329,0.21103200,0.21119052,0.21542788,0.21727751
0.24601746,0.24807452,0.25242928,0.25437561,0.25543800
0.16117440,0.16447675,0.16701089,0.16865832,0.17383365
0.11501886,0.11999848,0.14188495,0.15169427,0.15497711
0.18066992,0.19283326,0.19748387,0.19900915,0.19901246
0.15324497,0.16770999,0.17312768,0.17846428,0.18045792
0.13932547,0.16888693,0.16956237,0.18450302,0.18492869
0.16323790,0.19513205,0.19680801,0.19722997,0.19756635
0.17420106,0.17910384,0.17911759,0.18186940,0.18369719
0.16352591,0.18418559,0.18926975,0.19623005,0.20516595
0.21478270,0.21597178,0.22486714,0.23128980,0.23296925
0.04654869,0.05986984,0.06259753,0.06269611,0.07135594
0.04397826,0.05314096,0.05323324,0.05775549,0.06016248
0.10593221,0.10775816,0.10970309,0.11565705,0.11646464
0.17503646,0.18065545,0.18089595,0.18549398,0.18852228
0.05263966,0.13455269,0.14546293,0.14663257,0.14761496
-0.00000066,0.15204617,0.15787235,0.17295741,0.17367403
0.20204876,0.20803182,0.20898241,0.21084483,0.21123087
0.18050377,0.18437901,0.19420908,0.19432968,0.19514388
0.15716481,0.16571026,0.16752738,0.17298162,0.17504463
0.14639422,0.16200453,0.16666964,0.16882996,0.16951238
0.07683997,0.08199975,0.08267622,0.08798268,0.09111325
0.09774931,0.09780735,0.09933762,0.10336942,0.10586411
0.10462682,0.11307082,0.11393154,0.11426914,0.11452311
0.14414765,0.15278891,0.16114663,0.16325469,0.16949704
0.12469868,0.12764043,0.14897856,0.15475434,0.16322637
0.12955293,0.13238145,0.14659415,0.15525851,0.16164295
0.12281004,0.12938777,0.13418093,0.13915224,0.14315505
0.14074819,0.14957996,0.15040837,0.16996105,0.17250454
0.11730882,0.11806292,0.12484486,0.12577778,0.12615219
0.10505728,0.11319803,0.11791550,0.11807653,0.12497977
0.13128878,0.14670208,0.15483761,0.15755375,0.16173273
0.18077068,0.20721605,0.20825326,0.20860322,0.21101448
0.16202466,0.16593874,0.16852428,0.17796342,0.18422481
0.16504200,0.17483063,0.17578363,0.18291225,0.18334527
0.15924956,0.16128510,0.16427463,0.16941190,0.17743681
0.12371111,0.16423286,0.19454777,0.19454986,0.19964837
0.15674984,0.16308048,0.17709067,0.18670547,0.18761253
0.12513404,0.13799275,0.14026760,0.14096960,0.14841051
0.06726268,0.08339664,0.08450835,0.08907530,0.09040289
0.12473565,0.12956166,0.13157980,0.13869579,0.13889305
0.10920459,0.11967010,0.12551922,0.13360026,0.13423172
0.20494610,0.21210723,0.21806507,0.22150792,0.22412957
0.04363094,0.04728220,0.04751161,0.05297188,0.06301757
0.05038052,0.05210824,0.05255198,0.05403716,0.06894039
0.10308289,0.10325644,0.10807731,0.11251520,0.11663871
0.09662628,0.10810856,0.10999773,0.11513532,0.11945631
0.11240371,0.12214848,0.12252633,0.13913059,0.14615886
0.11009008,0.12436086,0.13737120,0.14016195,0.14582725
0.08517488,0.10163443,0.12330224,0.12470096,0.12872826
0.12520666,0.12718879,0.13506670,0.13830253,0.13937046
0.12122779,0.13443083,0.13681312,0.13848838,0.13909912
0.13186298,0.13733017,0.13982362,0.14346732,0.14672324
0.14326978,0.15745346,0.16397865,0.16625375,0.16787028
0.08913037,0.11691586,0.11870866,0.12234752,0.12476809
0.13563682,0.13625120,0.16009922,0.16656326,0.16738361
0.15033987,0.15075566,0.15128553,0.15748806,0.15764742
0.12220345,0.12795639,0.12989829,0.13607670,0.13670906
0.09884349,0.10741454,0.10958681,0.11040640,0.11136778
0.16885866,0.17518379,0.17935714,0.18277654,0.18516405
0.09645423,0.11702515,0.12693109,0.12859893,0.12983839
0.17180479,0.18559942,0.18984419,0.19091684,0.19166072
0.12882423,0.12882423,0.13912228,0.13935639,0.13953368
